Cycle ID	Cap_Chg(mAh)	Cap_DChg(mAh)	RCap_Chg(mAh/g)	RCap_DChg(mAh/g)	Efficiency(%)	Engy_Chg(mWh)	Engy_DChg(mWh)	Mid-value Voltage(mV)	CC_Chg_Cap(mAh)	CC_Chg_Rat(%)	Platform_Cap(mAh)	Platform_RCap(mAh/g)	Platform_Efficiency(%)	Platform_Time	Capacitance_Chg(F)	Capacitance_DChg(F)	rd(mO)	REngy_Chg(mWh/g)	REngy_DChg(mWh/g)	Energy Efficiency(%)	
	Step ID	Step Type	Step Time(H:M:S:ms)	Cap(mAh)	CmpCap(mAh/g)	Energy(mWh)	CmpEng(mWh/g)	Capacitance_Chg(F)	Start Vol(mV)	End Vol(mV)	Start Temperature(?)	End Temperature(?)	
		Record ID	Time(H:M:S:ms)	Vol(mV)	Cur(mA)	Temperature(?)	Cap(mAh)	CmpCap(mAh/g)	Energy(mWh)	CmpEng(mWh/g)	Realtime	
		7129	8:33:50:000	1233.2	-0.152	0.0	1.322	1322.141	2.215	2215.0	2019-09-10 02:30:43	
		7130	8:33:55:000	1232.6	-0.152	0.0	1.322	1322.353	2.215	2215.3	2019-09-10 02:30:48	
		7131	8:34:00:000	1232.6	-0.152	0.0	1.323	1322.564	2.216	2215.5	2019-09-10 02:30:53	
		7132	8:34:05:000	1232.3	-0.152	0.0	1.323	1322.774	2.216	2215.8	2019-09-10 02:30:58	
		7133	8:34:10:000	1232.3	-0.152	0.0	1.323	1322.985	2.216	2216.0	2019-09-10 02:31:03	
		7134	8:34:15:000	1232.3	-0.152	0.0	1.323	1323.196	2.216	2216.3	2019-09-10 02:31:08	
		7135	8:34:20:000	1232.0	-0.151	0.0	1.323	1323.407	2.217	2216.6	2019-09-10 02:31:13	
		7136	8:34:25:000	1232.0	-0.152	0.0	1.324	1323.617	2.217	2216.8	2019-09-10 02:31:18	
		7137	8:34:30:000	1231.7	-0.152	0.0	1.324	1323.828	2.217	2217.1	2019-09-10 02:31:23	
		7138	8:34:35:000	1231.7	-0.152	0.0	1.324	1324.039	2.217	2217.3	2019-09-10 02:31:28	
		7139	8:34:40:000	1231.7	-0.152	0.0	1.324	1324.250	2.218	2217.6	2019-09-10 02:31:33	
		7140	8:34:45:000	1231.3	-0.152	0.0	1.324	1324.460	2.218	2217.9	2019-09-10 02:31:38	
		7141	8:34:50:000	1231.3	-0.152	0.0	1.325	1324.671	2.218	2218.1	2019-09-10 02:31:43	
		7142	8:34:55:000	1231.0	-0.151	0.0	1.325	1324.881	2.218	2218.4	2019-09-10 02:31:48	
		7143	8:35:00:000	1231.0	-0.152	0.0	1.325	1325.093	2.219	2218.6	2019-09-10 02:31:53	
		7144	8:35:05:000	1231.0	-0.152	0.0	1.325	1325.303	2.219	2218.9	2019-09-10 02:31:58	
		7145	8:35:10:000	1230.7	-0.152	0.0	1.326	1325.514	2.219	2219.2	2019-09-10 02:32:03	
		7146	8:35:15:000	1230.7	-0.152	0.0	1.326	1325.725	2.219	2219.4	2019-09-10 02:32:08	
		7147	8:35:20:000	1230.4	-0.152	0.0	1.326	1325.936	2.220	2219.7	2019-09-10 02:32:13	
		7148	8:35:25:000	1230.4	-0.152	0.0	1.326	1326.147	2.220	2219.9	2019-09-10 02:32:18	
		7149	8:35:30:000	1230.4	-0.152	0.0	1.326	1326.358	2.220	2220.2	2019-09-10 02:32:23	
		7150	8:35:35:000	1230.1	-0.152	0.0	1.327	1326.569	2.220	2220.5	2019-09-10 02:32:28	
		7151	8:35:40:000	1230.1	-0.152	0.0	1.327	1326.781	2.221	2220.7	2019-09-10 02:32:33	
		7152	8:35:45:000	1230.1	-0.152	0.0	1.327	1326.992	2.221	2221.0	2019-09-10 02:32:38	
		7153	8:35:50:000	1229.8	-0.152	0.0	1.327	1327.203	2.221	2221.2	2019-09-10 02:32:43	
		7154	8:35:55:000	1229.8	-0.152	0.0	1.327	1327.414	2.221	2221.5	2019-09-10 02:32:48	
		7155	8:36:00:000	1229.5	-0.152	0.0	1.328	1327.625	2.222	2221.8	2019-09-10 02:32:53	
		7156	8:36:05:000	1229.5	-0.152	0.0	1.328	1327.836	2.222	2222.0	2019-09-10 02:32:58	
		7157	8:36:10:000	1229.2	-0.152	0.0	1.328	1328.047	2.222	2222.3	2019-09-10 02:33:03	
		7158	8:36:15:000	1229.2	-0.151	0.0	1.328	1328.257	2.223	2222.5	2019-09-10 02:33:08	
		7159	8:36:20:000	1229.2	-0.152	0.0	1.328	1328.468	2.223	2222.8	2019-09-10 02:33:13	
		7160	8:36:25:000	1229.2	-0.152	0.0	1.329	1328.679	2.223	2223.0	2019-09-10 02:33:18	
		7161	8:36:30:000	1228.9	-0.152	0.0	1.329	1328.890	2.223	2223.3	2019-09-10 02:33:23	
		7162	8:36:35:000	1228.6	-0.152	0.0	1.329	1329.101	2.224	2223.6	2019-09-10 02:33:28	
		7163	8:36:40:000	1228.6	-0.151	0.0	1.329	1329.311	2.224	2223.8	2019-09-10 02:33:33	
		7164	8:36:45:000	1228.6	-0.152	0.0	1.330	1329.522	2.224	2224.1	2019-09-10 02:33:38	
		7165	8:36:50:000	1228.2	-0.152	0.0	1.330	1329.733	2.224	2224.3	2019-09-10 02:33:43	
		7166	8:36:55:000	1228.2	-0.151	0.0	1.330	1329.944	2.225	2224.6	2019-09-10 02:33:48	
		7167	8:37:00:000	1228.2	-0.152	0.0	1.330	1330.155	2.225	2224.9	2019-09-10 02:33:53	
		7168	8:37:05:000	1227.9	-0.152	0.0	1.330	1330.366	2.225	2225.1	2019-09-10 02:33:58	
		7169	8:37:10:000	1227.9	-0.152	0.0	1.331	1330.577	2.225	2225.4	2019-09-10 02:34:03	
		7170	8:37:15:000	1227.9	-0.152	0.0	1.331	1330.788	2.226	2225.6	2019-09-10 02:34:08	
		7171	8:37:20:000	1227.6	-0.152	0.0	1.331	1330.999	2.226	2225.9	2019-09-10 02:34:13	
		7172	8:37:25:000	1227.6	-0.152	0.0	1.331	1331.210	2.226	2226.2	2019-09-10 02:34:18	
		7173	8:37:30:000	1227.3	-0.152	0.0	1.331	1331.421	2.226	2226.4	2019-09-10 02:34:23	
		7174	8:37:35:000	1227.3	-0.152	0.0	1.332	1331.632	2.227	2226.7	2019-09-10 02:34:28	
		7175	8:37:40:000	1227.3	-0.152	0.0	1.332	1331.843	2.227	2226.9	2019-09-10 02:34:33	
		7176	8:37:45:000	1227.3	-0.152	0.0	1.332	1332.054	2.227	2227.2	2019-09-10 02:34:38	
		7177	8:37:50:000	1227.0	-0.152	0.0	1.332	1332.265	2.227	2227.5	2019-09-10 02:34:43	
		7178	8:37:55:000	1227.0	-0.151	0.0	1.332	1332.476	2.228	2227.7	2019-09-10 02:34:48	
		7179	8:38:00:000	1226.7	-0.152	0.0	1.333	1332.687	2.228	2228.0	2019-09-10 02:34:53	
		7180	8:38:05:000	1226.7	-0.152	0.0	1.333	1332.898	2.228	2228.2	2019-09-10 02:34:58	
		7181	8:38:10:000	1226.7	-0.152	0.0	1.333	1333.109	2.228	2228.5	2019-09-10 02:35:03	
		7182	8:38:15:000	1226.4	-0.151	0.0	1.333	1333.320	2.229	2228.8	2019-09-10 02:35:08	
		7183	8:38:20:000	1226.4	-0.152	0.0	1.334	1333.531	2.229	2229.0	2019-09-10 02:35:13	
		7184	8:38:25:000	1226.1	-0.152	0.0	1.334	1333.742	2.229	2229.3	2019-09-10 02:35:18	
		7185	8:38:30:000	1226.1	-0.151	0.0	1.334	1333.952	2.230	2229.5	2019-09-10 02:35:23	
		7186	8:38:35:000	1226.1	-0.152	0.0	1.334	1334.163	2.230	2229.8	2019-09-10 02:35:28	
		7187	8:38:40:000	1225.8	-0.152	0.0	1.334	1334.374	2.230	2230.1	2019-09-10 02:35:33	
		7188	8:38:45:000	1225.8	-0.151	0.0	1.335	1334.584	2.230	2230.3	2019-09-10 02:35:38	
		7189	8:38:50:000	1225.5	-0.152	0.0	1.335	1334.795	2.231	2230.6	2019-09-10 02:35:43	
		7190	8:38:55:000	1225.5	-0.152	0.0	1.335	1335.006	2.231	2230.8	2019-09-10 02:35:48	
		7191	8:39:00:000	1225.5	-0.152	0.0	1.335	1335.218	2.231	2231.1	2019-09-10 02:35:53	
		7192	8:39:05:000	1225.1	-0.152	0.0	1.335	1335.428	2.231	2231.3	2019-09-10 02:35:58	
		7193	8:39:10:000	1225.1	-0.152	0.0	1.336	1335.639	2.232	2231.6	2019-09-10 02:36:03	
		7194	8:39:15:000	1224.8	-0.151	0.0	1.336	1335.850	2.232	2231.9	2019-09-10 02:36:08	
		7195	8:39:20:000	1224.8	-0.151	0.0	1.336	1336.060	2.232	2232.1	2019-09-10 02:36:13	
		7196	8:39:25:000	1224.8	-0.152	0.0	1.336	1336.271	2.232	2232.4	2019-09-10 02:36:18	
		7197	8:39:30:000	1224.8	-0.152	0.0	1.336	1336.482	2.233	2232.6	2019-09-10 02:36:23	
		7198	8:39:35:000	1224.5	-0.152	0.0	1.337	1336.693	2.233	2232.9	2019-09-10 02:36:28	
		7199	8:39:40:000	1224.5	-0.152	0.0	1.337	1336.904	2.233	2233.2	2019-09-10 02:36:33	
		7200	8:39:45:000	1224.2	-0.152	0.0	1.337	1337.115	2.233	2233.4	2019-09-10 02:36:38	
		7201	8:39:50:000	1224.2	-0.152	0.0	1.337	1337.326	2.234	2233.7	2019-09-10 02:36:43	
		7202	8:39:55:000	1224.2	-0.152	0.0	1.338	1337.537	2.234	2233.9	2019-09-10 02:36:48	
		7203	8:40:00:000	1223.9	-0.152	0.0	1.338	1337.748	2.234	2234.2	2019-09-10 02:36:53	
		7204	8:40:05:000	1223.9	-0.152	0.0	1.338	1337.959	2.234	2234.4	2019-09-10 02:36:58	
		7205	8:40:10:000	1223.6	-0.152	0.0	1.338	1338.170	2.235	2234.7	2019-09-10 02:37:03	
		7206	8:40:15:000	1223.6	-0.151	0.0	1.338	1338.381	2.235	2235.0	2019-09-10 02:37:08	
		7207	8:40:20:000	1223.6	-0.152	0.0	1.339	1338.591	2.235	2235.2	2019-09-10 02:37:13	
		7208	8:40:25:000	1223.3	-0.152	0.0	1.339	1338.803	2.235	2235.5	2019-09-10 02:37:18	
		7209	8:40:30:000	1223.3	-0.152	0.0	1.339	1339.013	2.236	2235.7	2019-09-10 02:37:23	
		7210	8:40:35:000	1223.0	-0.152	0.0	1.339	1339.224	2.236	2236.0	2019-09-10 02:37:28	
		7211	8:40:40:000	1223.0	-0.152	0.0	1.339	1339.435	2.236	2236.3	2019-09-10 02:37:33	
		7212	8:40:45:000	1223.0	-0.152	0.0	1.340	1339.646	2.237	2236.5	2019-09-10 02:37:38	
		7213	8:40:50:000	1223.0	-0.151	0.0	1.340	1339.857	2.237	2236.8	2019-09-10 02:37:43	
		7214	8:40:55:000	1222.7	-0.152	0.0	1.340	1340.068	2.237	2237.0	2019-09-10 02:37:48	
		7215	8:41:00:000	1222.7	-0.152	0.0	1.340	1340.279	2.237	2237.3	2019-09-10 02:37:53	
		7216	8:41:05:000	1222.4	-0.152	0.0	1.340	1340.490	2.238	2237.5	2019-09-10 02:37:58	
		7217	8:41:10:000	1222.4	-0.152	0.0	1.341	1340.701	2.238	2237.8	2019-09-10 02:38:03	
		7218	8:41:15:000	1222.4	-0.152	0.0	1.341	1340.912	2.238	2238.1	2019-09-10 02:38:08	
		7219	8:41:20:000	1222.0	-0.152	0.0	1.341	1341.123	2.238	2238.3	2019-09-10 02:38:13	
		7220	8:41:25:000	1222.0	-0.152	0.0	1.341	1341.334	2.239	2238.6	2019-09-10 02:38:18	
		7221	8:41:30:000	1221.7	-0.152	0.0	1.342	1341.546	2.239	2238.8	2019-09-10 02:38:23	
		7222	8:41:35:000	1221.7	-0.152	0.0	1.342	1341.757	2.239	2239.1	2019-09-10 02:38:28	
		7223	8:41:40:000	1221.7	-0.152	0.0	1.342	1341.968	2.239	2239.4	2019-09-10 02:38:33	
		7224	8:41:45:000	1221.4	-0.152	0.0	1.342	1342.179	2.240	2239.6	2019-09-10 02:38:38	
		7225	8:41:50:000	1221.4	-0.152	0.0	1.342	1342.390	2.240	2239.9	2019-09-10 02:38:43	
		7226	8:41:55:000	1221.1	-0.152	0.0	1.343	1342.601	2.240	2240.1	2019-09-10 02:38:48	
		7227	8:42:00:000	1221.1	-0.151	0.0	1.343	1342.811	2.240	2240.4	2019-09-10 02:38:53	
		7228	8:42:05:000	1221.1	-0.152	0.0	1.343	1343.022	2.241	2240.6	2019-09-10 02:38:58	
		7229	8:42:10:000	1221.1	-0.152	0.0	1.343	1343.233	2.241	2240.9	2019-09-10 02:39:03	
		7230	8:42:15:000	1220.8	-0.151	0.0	1.343	1343.443	2.241	2241.2	2019-09-10 02:39:08	
		7231	8:42:20:000	1220.8	-0.152	0.0	1.344	1343.654	2.241	2241.4	2019-09-10 02:39:13	
		7232	8:42:25:000	1220.5	-0.152	0.0	1.344	1343.866	2.242	2241.7	2019-09-10 02:39:18	
		7233	8:42:30:000	1220.5	-0.152	0.0	1.344	1344.077	2.242	2241.9	2019-09-10 02:39:23	
		7234	8:42:35:000	1220.5	-0.152	0.0	1.344	1344.288	2.242	2242.2	2019-09-10 02:39:28	
		7235	8:42:40:000	1220.2	-0.152	0.0	1.344	1344.499	2.242	2242.4	2019-09-10 02:39:33	
		7236	8:42:45:000	1220.2	-0.152	0.0	1.345	1344.710	2.243	2242.7	2019-09-10 02:39:38	
		7237	8:42:50:000	1219.9	-0.152	0.0	1.345	1344.921	2.243	2243.0	2019-09-10 02:39:43	
		7238	8:42:55:000	1219.9	-0.152	0.0	1.345	1345.132	2.243	2243.2	2019-09-10 02:39:48	
		7239	8:43:00:000	1219.9	-0.152	0.0	1.345	1345.343	2.243	2243.5	2019-09-10 02:39:53	
		7240	8:43:05:000	1219.6	-0.152	0.0	1.346	1345.554	2.244	2243.7	2019-09-10 02:39:58	
		7241	8:43:10:000	1219.6	-0.152	0.0	1.346	1345.765	2.244	2244.0	2019-09-10 02:40:03	
		7242	8:43:15:000	1219.3	-0.151	0.0	1.346	1345.975	2.244	2244.3	2019-09-10 02:40:08	
		7243	8:43:20:000	1219.3	-0.151	0.0	1.346	1346.186	2.245	2244.5	2019-09-10 02:40:13	
		7244	8:43:25:000	1219.3	-0.152	0.0	1.346	1346.396	2.245	2244.8	2019-09-10 02:40:18	
		7245	8:43:30:000	1219.3	-0.152	0.0	1.347	1346.607	2.245	2245.0	2019-09-10 02:40:23	
		7246	8:43:35:000	1218.9	-0.152	0.0	1.347	1346.818	2.245	2245.3	2019-09-10 02:40:28	
		7247	8:43:40:000	1218.6	-0.151	0.0	1.347	1347.029	2.246	2245.5	2019-09-10 02:40:33	
		7248	8:43:45:000	1218.6	-0.151	0.0	1.347	1347.240	2.246	2245.8	2019-09-10 02:40:38	
		7249	8:43:50:000	1218.6	-0.152	0.0	1.347	1347.451	2.246	2246.1	2019-09-10 02:40:43	
		7250	8:43:55:000	1218.3	-0.152	0.0	1.348	1347.662	2.246	2246.3	2019-09-10 02:40:48	
		7251	8:44:00:000	1218.3	-0.152	0.0	1.348	1347.873	2.247	2246.6	2019-09-10 02:40:53	
		7252	8:44:05:000	1218.3	-0.152	0.0	1.348	1348.084	2.247	2246.8	2019-09-10 02:40:58	
		7253	8:44:10:000	1218.0	-0.152	0.0	1.348	1348.295	2.247	2247.1	2019-09-10 02:41:03	
		7254	8:44:15:000	1218.0	-0.152	0.0	1.349	1348.506	2.247	2247.3	2019-09-10 02:41:08	
		7255	8:44:20:000	1218.0	-0.151	0.0	1.349	1348.716	2.248	2247.6	2019-09-10 02:41:13	
		7256	8:44:25:000	1217.7	-0.152	0.0	1.349	1348.928	2.248	2247.9	2019-09-10 02:41:18	
		7257	8:44:30:000	1217.7	-0.152	0.0	1.349	1349.139	2.248	2248.1	2019-09-10 02:41:23	
		7258	8:44:35:000	1217.4	-0.152	0.0	1.349	1349.349	2.248	2248.4	2019-09-10 02:41:28	
		7259	8:44:40:000	1217.4	-0.152	0.0	1.350	1349.560	2.249	2248.6	2019-09-10 02:41:33	
		7260	8:44:45:000	1217.4	-0.152	0.0	1.350	1349.771	2.249	2248.9	2019-09-10 02:41:38	
		7261	8:44:50:000	1217.1	-0.152	0.0	1.350	1349.982	2.249	2249.1	2019-09-10 02:41:43	
		7262	8:44:55:000	1217.1	-0.152	0.0	1.350	1350.194	2.249	2249.4	2019-09-10 02:41:48	
		7263	8:45:00:000	1217.1	-0.152	0.0	1.350	1350.405	2.250	2249.7	2019-09-10 02:41:53	
		7264	8:45:05:000	1216.8	-0.152	0.0	1.351	1350.616	2.250	2249.9	2019-09-10 02:41:58	
		7265	8:45:10:000	1216.8	-0.152	0.0	1.351	1350.827	2.250	2250.2	2019-09-10 02:42:03	
		7266	8:45:15:000	1216.8	-0.152	0.0	1.351	1351.038	2.250	2250.4	2019-09-10 02:42:08	
		7267	8:45:20:000	1216.5	-0.152	0.0	1.351	1351.249	2.251	2250.7	2019-09-10 02:42:13	
		7268	8:45:25:000	1216.5	-0.152	0.0	1.351	1351.460	2.251	2250.9	2019-09-10 02:42:18	
		7269	8:45:30:000	1216.2	-0.152	0.0	1.352	1351.671	2.251	2251.2	2019-09-10 02:42:23	
		7270	8:45:35:000	1216.2	-0.152	0.0	1.352	1351.882	2.251	2251.5	2019-09-10 02:42:28	
		7271	8:45:40:000	1216.2	-0.151	0.0	1.352	1352.093	2.252	2251.7	2019-09-10 02:42:33	
		7272	8:45:45:000	1215.8	-0.152	0.0	1.352	1352.304	2.252	2252.0	2019-09-10 02:42:38	
		7273	8:45:50:000	1215.8	-0.152	0.0	1.353	1352.515	2.252	2252.2	2019-09-10 02:42:43	
		7274	8:45:55:000	1215.8	-0.152	0.0	1.353	1352.726	2.252	2252.5	2019-09-10 02:42:48	
		7275	8:46:00:000	1215.5	-0.152	0.0	1.353	1352.937	2.253	2252.7	2019-09-10 02:42:53	
		7276	8:46:05:000	1215.5	-0.152	0.0	1.353	1353.148	2.253	2253.0	2019-09-10 02:42:58	
		7277	8:46:10:000	1215.5	-0.152	0.0	1.353	1353.359	2.253	2253.2	2019-09-10 02:43:03	
		7278	8:46:15:000	1215.2	-0.152	0.0	1.354	1353.570	2.254	2253.5	2019-09-10 02:43:08	
		7279	8:46:20:000	1215.2	-0.152	0.0	1.354	1353.781	2.254	2253.8	2019-09-10 02:43:13	
		7280	8:46:25:000	1214.9	-0.152	0.0	1.354	1353.992	2.254	2254.0	2019-09-10 02:43:18	
		7281	8:46:30:000	1214.9	-0.152	0.0	1.354	1354.202	2.254	2254.3	2019-09-10 02:43:23	
		7282	8:46:35:000	1214.6	-0.152	0.0	1.354	1354.413	2.255	2254.5	2019-09-10 02:43:28	
		7283	8:46:40:000	1214.6	-0.152	0.0	1.355	1354.624	2.255	2254.8	2019-09-10 02:43:33	
		7284	8:46:45:000	1214.6	-0.152	0.0	1.355	1354.836	2.255	2255.0	2019-09-10 02:43:38	
		7285	8:46:50:000	1214.3	-0.151	0.0	1.355	1355.046	2.255	2255.3	2019-09-10 02:43:43	
		7286	8:46:55:000	1214.3	-0.152	0.0	1.355	1355.257	2.256	2255.6	2019-09-10 02:43:48	
		7287	8:47:00:000	1214.3	-0.152	0.0	1.355	1355.468	2.256	2255.8	2019-09-10 02:43:53	
		7288	8:47:05:000	1214.0	-0.152	0.0	1.356	1355.679	2.256	2256.1	2019-09-10 02:43:58	
		7289	8:47:10:000	1214.0	-0.152	0.0	1.356	1355.890	2.256	2256.3	2019-09-10 02:44:03	
		7290	8:47:15:000	1214.0	-0.152	0.0	1.356	1356.101	2.257	2256.6	2019-09-10 02:44:08	
		7291	8:47:20:000	1213.7	-0.152	0.0	1.356	1356.312	2.257	2256.8	2019-09-10 02:44:13	
		7292	8:47:25:000	1213.7	-0.152	0.0	1.357	1356.523	2.257	2257.1	2019-09-10 02:44:18	
		7293	8:47:30:000	1213.7	-0.152	0.0	1.357	1356.734	2.257	2257.4	2019-09-10 02:44:23	
		7294	8:47:35:000	1213.4	-0.152	0.0	1.357	1356.945	2.258	2257.6	2019-09-10 02:44:28	
		7295	8:47:40:000	1213.4	-0.152	0.0	1.357	1357.156	2.258	2257.9	2019-09-10 02:44:33	
		7296	8:47:45:000	1213.1	-0.152	0.0	1.357	1357.367	2.258	2258.1	2019-09-10 02:44:38	
		7297	8:47:50:000	1213.1	-0.152	0.0	1.358	1357.578	2.258	2258.4	2019-09-10 02:44:43	
		7298	8:47:55:000	1213.1	-0.152	0.0	1.358	1357.789	2.259	2258.6	2019-09-10 02:44:48	
		7299	8:48:00:000	1213.1	-0.152	0.0	1.358	1357.999	2.259	2258.9	2019-09-10 02:44:53	
		7300	8:48:05:000	1212.7	-0.152	0.0	1.358	1358.210	2.259	2259.2	2019-09-10 02:44:58	
		7301	8:48:10:000	1212.4	-0.152	0.0	1.358	1358.421	2.259	2259.4	2019-09-10 02:45:03	
		7302	8:48:15:000	1212.4	-0.152	0.0	1.359	1358.633	2.260	2259.7	2019-09-10 02:45:08	
		7303	8:48:20:000	1212.4	-0.152	0.0	1.359	1358.843	2.260	2259.9	2019-09-10 02:45:13	
		7304	8:48:25:000	1211.8	-0.151	0.0	1.359	1359.053	2.260	2260.2	2019-09-10 02:45:18	
		7305	8:48:30:000	1211.8	-0.152	0.0	1.359	1359.264	2.260	2260.4	2019-09-10 02:45:23	
		7306	8:48:35:000	1211.8	-0.152	0.0	1.359	1359.475	2.261	2260.7	2019-09-10 02:45:28	
		7307	8:48:40:000	1211.5	-0.152	0.0	1.360	1359.686	2.261	2260.9	2019-09-10 02:45:33	
		7308	8:48:45:000	1211.5	-0.152	0.0	1.360	1359.897	2.261	2261.2	2019-09-10 02:45:38	
		7309	8:48:50:000	1211.5	-0.152	0.0	1.360	1360.108	2.261	2261.5	2019-09-10 02:45:43	
		7310	8:48:55:000	1211.2	-0.152	0.0	1.360	1360.319	2.262	2261.7	2019-09-10 02:45:48	
		7311	8:49:00:000	1211.2	-0.152	0.0	1.361	1360.530	2.262	2262.0	2019-09-10 02:45:53	
		7312	8:49:05:000	1210.9	-0.151	0.0	1.361	1360.741	2.262	2262.2	2019-09-10 02:45:58	
		7313	8:49:10:000	1210.9	-0.151	0.0	1.361	1360.952	2.262	2262.5	2019-09-10 02:46:03	
		7314	8:49:15:000	1210.9	-0.152	0.0	1.361	1361.163	2.263	2262.7	2019-09-10 02:46:08	
		7315	8:49:20:000	1210.9	-0.152	0.0	1.361	1361.374	2.263	2263.0	2019-09-10 02:46:13	
		7316	8:49:25:000	1210.6	-0.152	0.0	1.362	1361.585	2.263	2263.2	2019-09-10 02:46:18	
		7317	8:49:30:000	1210.6	-0.152	0.0	1.362	1361.796	2.263	2263.5	2019-09-10 02:46:23	
		7318	8:49:35:000	1210.3	-0.152	0.0	1.362	1362.007	2.264	2263.8	2019-09-10 02:46:28	
		7319	8:49:40:000	1210.3	-0.151	0.0	1.362	1362.218	2.264	2264.0	2019-09-10 02:46:33	
		7320	8:49:45:000	1210.3	-0.152	0.0	1.362	1362.428	2.264	2264.3	2019-09-10 02:46:38	
		7321	8:49:50:000	1210.0	-0.152	0.0	1.363	1362.639	2.265	2264.5	2019-09-10 02:46:43	
		7322	8:49:55:000	1210.0	-0.152	0.0	1.363	1362.851	2.265	2264.8	2019-09-10 02:46:48	
		7323	8:50:00:000	1209.6	-0.152	0.0	1.363	1363.061	2.265	2265.0	2019-09-10 02:46:53	
		7324	8:50:05:000	1209.6	-0.152	0.0	1.363	1363.272	2.265	2265.3	2019-09-10 02:46:58	
		7325	8:50:10:000	1209.6	-0.151	0.0	1.363	1363.483	2.266	2265.5	2019-09-10 02:47:03	
		7326	8:50:15:000	1209.6	-0.152	0.0	1.364	1363.694	2.266	2265.8	2019-09-10 02:47:08	
		7327	8:50:20:000	1209.3	-0.152	0.0	1.364	1363.905	2.266	2266.0	2019-09-10 02:47:13	
		7328	8:50:25:000	1209.3	-0.152	0.0	1.364	1364.116	2.266	2266.3	2019-09-10 02:47:18	
		7329	8:50:30:000	1209.0	-0.152	0.0	1.364	1364.327	2.267	2266.6	2019-09-10 02:47:23	
		7330	8:50:35:000	1209.0	-0.152	0.0	1.365	1364.538	2.267	2266.8	2019-09-10 02:47:28	
		7331	8:50:40:000	1209.0	-0.152	0.0	1.365	1364.749	2.267	2267.1	2019-09-10 02:47:33	
		7332	8:50:45:000	1208.7	-0.152	0.0	1.365	1364.960	2.267	2267.3	2019-09-10 02:47:38	
		7333	8:50:50:000	1208.7	-0.152	0.0	1.365	1365.171	2.268	2267.6	2019-09-10 02:47:43	
		7334	8:50:55:000	1208.4	-0.152	0.0	1.365	1365.382	2.268	2267.8	2019-09-10 02:47:48	
		7335	8:51:00:000	1208.4	-0.152	0.0	1.366	1365.593	2.268	2268.1	2019-09-10 02:47:53	
		7336	8:51:05:000	1208.4	-0.152	0.0	1.366	1365.803	2.268	2268.3	2019-09-10 02:47:58	
		7337	8:51:10:000	1208.1	-0.152	0.0	1.366	1366.014	2.269	2268.6	2019-09-10 02:48:03	
		7338	8:51:15:000	1208.1	-0.152	0.0	1.366	1366.226	2.269	2268.9	2019-09-10 02:48:08	
		7339	8:51:20:000	1208.1	-0.152	0.0	1.366	1366.437	2.269	2269.1	2019-09-10 02:48:13	
		7340	8:51:25:000	1207.8	-0.152	0.0	1.367	1366.648	2.269	2269.4	2019-09-10 02:48:18	
		7341	8:51:30:000	1207.8	-0.152	0.0	1.367	1366.859	2.270	2269.6	2019-09-10 02:48:23	
		7342	8:51:35:000	1207.8	-0.152	0.0	1.367	1367.070	2.270	2269.9	2019-09-10 02:48:28	
		7343	8:51:40:000	1207.5	-0.152	0.0	1.367	1367.281	2.270	2270.1	2019-09-10 02:48:33	
		7344	8:51:45:000	1207.5	-0.152	0.0	1.367	1367.492	2.270	2270.4	2019-09-10 02:48:38	
		7345	8:51:50:000	1207.2	-0.151	0.0	1.368	1367.702	2.271	2270.6	2019-09-10 02:48:43	
		7346	8:51:55:000	1207.2	-0.152	0.0	1.368	1367.913	2.271	2270.9	2019-09-10 02:48:48	
		7347	8:52:00:000	1207.2	-0.152	0.0	1.368	1368.124	2.271	2271.2	2019-09-10 02:48:53	
		7348	8:52:05:000	1207.2	-0.152	0.0	1.368	1368.336	2.271	2271.4	2019-09-10 02:48:58	
		7349	8:52:10:000	1206.9	-0.152	0.0	1.369	1368.547	2.272	2271.7	2019-09-10 02:49:03	
		7350	8:52:15:000	1206.9	-0.152	0.0	1.369	1368.758	2.272	2271.9	2019-09-10 02:49:08	
		7351	8:52:20:000	1206.5	-0.152	0.0	1.369	1368.969	2.272	2272.2	2019-09-10 02:49:13	
		7352	8:52:25:000	1206.5	-0.152	0.0	1.369	1369.180	2.272	2272.4	2019-09-10 02:49:18	
		7353	8:52:30:000	1206.5	-0.152	0.0	1.369	1369.391	2.273	2272.7	2019-09-10 02:49:23	
		7354	8:52:35:000	1206.2	-0.151	0.0	1.370	1369.601	2.273	2272.9	2019-09-10 02:49:28	
		7355	8:52:40:000	1206.2	-0.152	0.0	1.370	1369.812	2.273	2273.2	2019-09-10 02:49:33	
		7356	8:52:45:000	1205.9	-0.151	0.0	1.370	1370.023	2.273	2273.5	2019-09-10 02:49:38	
		7357	8:52:50:000	1205.9	-0.152	0.0	1.370	1370.234	2.274	2273.7	2019-09-10 02:49:43	
		7358	8:52:55:000	1205.9	-0.152	0.0	1.370	1370.445	2.274	2274.0	2019-09-10 02:49:48	
		7359	8:53:00:000	1205.9	-0.152	0.0	1.371	1370.656	2.274	2274.2	2019-09-10 02:49:53	
		7360	8:53:05:000	1205.6	-0.152	0.0	1.371	1370.867	2.274	2274.5	2019-09-10 02:49:58	
		7361	8:53:10:000	1205.6	-0.152	0.0	1.371	1371.077	2.275	2274.7	2019-09-10 02:50:03	
