time/s	Ewe/V	<I>/mA	cycle number	
2.627567504596621E+005	2.0125294E+000	-1.266796760675855E-001	4.000000000000000E+000
2.627767512447612E+005	2.0115216E+000	-1.269097592612454E-001	4.000000000000000E+000
2.627967476298604E+005	2.0104911E+000	-1.272088316185884E-001	4.000000000000000E+000
2.628167440149589E+005	2.0094762E+000	-1.274428660180927E-001	4.000000000000000E+000
2.628367426000568E+005	2.0085104E+000	-1.276257338781555E-001	4.000000000000000E+000
2.628567434851569E+005	2.0075312E+000	-1.279201620912385E-001	4.000000000000000E+000
2.628767443702556E+005	2.0065253E+000	-1.281976646060814E-001	4.000000000000000E+000
2.628967429553536E+005	2.0054603E+000	-1.285101684665930E-001	4.000000000000000E+000
2.629167415404525E+005	2.0045094E+000	-1.287932708259144E-001	4.000000000000000E+000
2.629367399255540E+005	2.0035539E+000	-1.290288134311071E-001	4.000000000000000E+000
2.629567409106521E+005	2.0025280E+000	-1.292984498090309E-001	4.000000000000000E+000
2.629767418957483E+005	2.0015247E+000	-1.296022738054305E-001	4.000000000000000E+000
2.629967382808533E+005	2.0005033E+000	-1.299031829708344E-001	4.000000000000000E+000
2.630167356659565E+005	1.9995242E+000	-1.302170947153525E-001	4.000000000000000E+000
2.630367366510537E+005	1.9985597E+000	-1.304892433126635E-001	4.000000000000000E+000
2.630567364361528E+005	1.9975019E+000	-1.307955021425564E-001	4.000000000000000E+000
2.630767348212544E+005	1.9964708E+000	-1.310236630978512E-001	4.000000000000000E+000
2.630967346063536E+005	1.9955224E+000	-1.312490376143196E-001	4.000000000000000E+000
2.631167343914527E+005	1.9945397E+000	-1.315599382057381E-001	4.000000000000000E+000
2.631367341765519E+005	1.9935491E+000	-1.318483205247699E-001	4.000000000000000E+000
2.631567337616514E+005	1.9925143E+000	-1.321460603957945E-001	4.000000000000000E+000
2.631767323467527E+005	1.9915649E+000	-1.324058144897859E-001	4.000000000000000E+000
2.631967311318535E+005	1.9905027E+000	-1.326919481911450E-001	4.000000000000000E+000
2.632167299169544E+005	1.9894842E+000	-1.332530492318318E-001	4.000000000000000E+000
2.632367295020539E+005	1.9884691E+000	-1.334517355359508E-001	4.000000000000000E+000
2.632567292871531E+005	1.9874703E+000	-1.336804036395139E-001	4.000000000000000E+000
2.632767278722543E+005	1.9865072E+000	-1.339367544310188E-001	4.000000000000000E+000
2.632967274573538E+005	1.9854243E+000	-1.341728018111379E-001	4.000000000000000E+000
2.633167272424530E+005	1.9844829E+000	-1.344595489296303E-001	4.000000000000000E+000
2.633367270275513E+005	1.9834802E+000	-1.346123636603731E-001	4.000000000000000E+000
2.633567268126514E+005	1.9824967E+000	-1.348505752747752E-001	4.000000000000000E+000
2.633767263977495E+005	1.9815123E+000	-1.351434252664037E-001	4.000000000000000E+000
2.633967251828485E+005	1.9804659E+000	-1.354273498709286E-001	4.000000000000000E+000
2.634167227679458E+005	1.9794633E+000	-1.357263737362326E-001	4.000000000000000E+000
2.634367224530450E+005	1.9785054E+000	-1.359939999318704E-001	4.000000000000000E+000
2.634567221381436E+005	1.9774742E+000	-1.362387647444265E-001	4.000000000000000E+000
2.634767219232428E+005	1.9764895E+000	-1.364946171691415E-001	4.000000000000000E+000
2.634967217083417E+005	1.9755070E+000	-1.367670279150270E-001	4.000000000000000E+000
2.635167200934408E+005	1.9745425E+000	-1.370229374835219E-001	4.000000000000000E+000
2.635367198785396E+005	1.9735000E+000	-1.373123101224987E-001	4.000000000000000E+000
2.635567196636385E+005	1.9724618E+000	-1.375728839612583E-001	4.000000000000000E+000
2.635767193487373E+005	1.9715124E+000	-1.378186076312282E-001	4.000000000000000E+000
2.635967180338359E+005	1.9705204E+000	-1.379411761889284E-001	4.000000000000000E+000
2.636167156189352E+005	1.9694636E+000	-1.382326666411851E-001	4.000000000000000E+000
2.636367154040339E+005	1.9684645E+000	-1.385332457464306E-001	4.000000000000000E+000
2.636567149891332E+005	1.9674594E+000	-1.388035267940091E-001	4.000000000000000E+000
2.636767147742314E+005	1.9665133E+000	-1.390959813014119E-001	4.000000000000000E+000
2.636967145593306E+005	1.9654670E+000	-1.393527078382443E-001	4.000000000000000E+000
2.637167143444293E+005	1.9645187E+000	-1.396339699232360E-001	4.000000000000000E+000
2.637367139295284E+005	1.9634786E+000	-1.399168112856999E-001	4.000000000000000E+000
2.637567125146263E+005	1.9624518E+000	-1.402090465320580E-001	4.000000000000000E+000
2.637767122997250E+005	1.9614598E+000	-1.405000283436841E-001	4.000000000000000E+000
2.637967108848235E+005	1.9604986E+000	-1.407666567975774E-001	4.000000000000000E+000
2.638167096699234E+005	1.9594823E+000	-1.410016891191941E-001	4.000000000000000E+000
2.638367094550226E+005	1.9584773E+000	-1.412708718499780E-001	4.000000000000000E+000
2.638567080401238E+005	1.9575244E+000	-1.413999697204109E-001	4.000000000000000E+000
2.638767076252233E+005	1.9564598E+000	-1.417073112549980E-001	4.000000000000000E+000
2.638967074103225E+005	1.9554631E+000	-1.419916014248895E-001	4.000000000000000E+000
2.639167071954217E+005	1.9544629E+000	-1.422643997954069E-001	4.000000000000000E+000
2.639367069805209E+005	1.9535193E+000	-1.424909403746919E-001	4.000000000000000E+000
2.639567065656204E+005	1.9524691E+000	-1.427649956935646E-001	4.000000000000000E+000
2.639767063507196E+005	1.9514697E+000	-1.430005990346688E-001	4.000000000000000E+000
2.639967039358225E+005	1.9504840E+000	-1.432581862237776E-001	4.000000000000000E+000
2.640167025209237E+005	1.9494433E+000	-1.435287024222498E-001	4.000000000000000E+000
2.640367023060229E+005	1.9484756E+000	-1.437846422236901E-001	4.000000000000000E+000
2.640567020911220E+005	1.9474574E+000	-1.440459661760174E-001	4.000000000000000E+000
2.640767018762212E+005	1.9465041E+000	-1.443369540237589E-001	4.000000000000000E+000
2.640967002613228E+005	1.9454740E+000	-1.445764576321102E-001	4.000000000000000E+000
2.641167000464220E+005	1.9444865E+000	-1.447300170035504E-001	4.000000000000000E+000
2.641366998315211E+005	1.9434508E+000	-1.450393192351064E-001	4.000000000000000E+000
2.641566995166205E+005	1.9424633E+000	-1.452797781015551E-001	4.000000000000000E+000
2.641766992017198E+005	1.9414901E+000	-1.455543310298770E-001	4.000000000000000E+000
2.641966967868228E+005	1.9405110E+000	-1.458351184950997E-001	4.000000000000000E+000
2.642166955719227E+005	1.9395095E+000	-1.460804476174961E-001	4.000000000000000E+000
2.642366951570227E+005	1.9384801E+000	-1.462824947426167E-001	4.000000000000000E+000
2.642566949421209E+005	1.9375000E+000	-1.465224501027365E-001	4.000000000000000E+000
2.642766947272201E+005	1.9364960E+000	-1.468111374549945E-001	4.000000000000000E+000
2.642966944123185E+005	1.9354713E+000	-1.470599708161027E-001	4.000000000000000E+000
2.643166940974174E+005	1.9345088E+000	-1.472940467051471E-001	4.000000000000000E+000
2.643366926825154E+005	1.9334958E+000	-1.475998510406829E-001	4.000000000000000E+000
2.643566924676141E+005	1.9324529E+000	-1.477646577658214E-001	4.000000000000000E+000
2.643766920527127E+005	1.9315097E+000	-1.479946381192391E-001	4.000000000000000E+000
2.643966908378119E+005	1.9304824E+000	-1.483033684012600E-001	4.000000000000000E+000
2.644166896229107E+005	1.9294585E+000	-1.485769638096941E-001	4.000000000000000E+000
2.644366882080096E+005	1.9284383E+000	-1.488636017244105E-001	4.000000000000000E+000
2.644566877931082E+005	1.9274790E+000	-1.491711009995067E-001	4.000000000000000E+000
2.644766875782068E+005	1.9264870E+000	-1.494467668212329E-001	4.000000000000000E+000
2.644966873633056E+005	1.9254855E+000	-1.497088132092186E-001	4.000000000000000E+000
2.645166869484045E+005	1.9244934E+000	-1.499870115017760E-001	4.000000000000000E+000
2.645366855335033E+005	1.9235277E+000	-1.502647656599350E-001	4.000000000000000E+000
2.645566853186025E+005	1.9224819E+000	-1.505767196669181E-001	4.000000000000000E+000
2.645766851037012E+005	1.9214514E+000	-1.508437906516695E-001	4.000000000000000E+000
2.645966836887999E+005	1.9204849E+000	-1.511821538370084E-001	4.000000000000000E+000
2.646166824738993E+005	1.9194770E+000	-1.513757347885321E-001	4.000000000000000E+000
2.646366822589980E+005	1.9184747E+000	-1.516114912618455E-001	4.000000000000000E+000
2.646566820440968E+005	1.9175068E+000	-1.519510176669929E-001	4.000000000000000E+000
2.646766804291946E+005	1.9165033E+000	-1.522746729775344E-001	4.000000000000000E+000
2.646966802142933E+005	1.9155198E+000	-1.525783795546936E-001	4.000000000000000E+000
2.647166799993920E+005	1.9145083E+000	-1.528887597092252E-001	4.000000000000000E+000
2.647366795844911E+005	1.9134498E+000	-1.531629204844260E-001	4.000000000000000E+000
2.647566793695893E+005	1.9124756E+000	-1.534836689056243E-001	4.000000000000000E+000
2.647766779546905E+005	1.9115199E+000	-1.537889823513775E-001	4.000000000000000E+000
2.647966767397914E+005	1.9105352E+000	-1.540615644025922E-001	4.000000000000000E+000
2.648166753248926E+005	1.9095008E+000	-1.543605983753573E-001	4.000000000000000E+000
2.648366751099918E+005	1.9084910E+000	-1.546318125377826E-001	4.000000000000000E+000
2.648566748950910E+005	1.9074872E+000	-1.549270701271328E-001	4.000000000000000E+000
2.648766745801903E+005	1.9064674E+000	-1.550943340286244E-001	4.000000000000000E+000
2.648966742652897E+005	1.9054840E+000	-1.554024282508242E-001	4.000000000000000E+000
2.649166728503909E+005	1.9044715E+000	-1.557096704183329E-001	4.000000000000000E+000
2.649366726354901E+005	1.9034778E+000	-1.560249351101246E-001	4.000000000000000E+000
2.649566722205896E+005	1.9025439E+000	-1.562806490923438E-001	4.000000000000000E+000
2.649766720056888E+005	1.9015192E+000	-1.565638036842903E-001	4.000000000000000E+000
2.649966707907896E+005	1.9004815E+000	-1.568217039135171E-001	4.000000000000000E+000
2.650166683758926E+005	1.8995097E+000	-1.570790614173543E-001	4.000000000000000E+000
