time/s	Ewe/V	x	Q discharge/mA.h	Q charge/mA.h	
2,197507368006092E+004	3,2128952E+000	6,173076900540228E-001	0,000000000000000E+000	8,069512582448859E-001
2,198507367993984E+004	3,2135825E+000	6,171224626808531E-001	0,000000000000000E+000	8,073418317063464E-001
2,199507367981877E+004	3,2137351E+000	6,169372328439594E-001	0,000000000000000E+000	8,077324103628825E-001
2,200507367969770E+004	3,2140598E+000	6,167520000460316E-001	0,000000000000000E+000	8,081229952631930E-001
2,201507367957663E+004	3,2144225E+000	6,165667654747212E-001	0,000000000000000E+000	8,085135839027288E-001
2,202507367945556E+004	3,2148616E+000	6,163815304635044E-001	0,000000000000000E+000	8,089041734699373E-001
2,203507367933448E+004	3,2152817E+000	6,161962935455259E-001	0,000000000000000E+000	8,092947670577124E-001
2,204507367921341E+004	3,2156825E+000	6,160110563035317E-001	0,000000000000000E+000	8,096853613288988E-001
2,205507367909234E+004	3,2160835E+000	6,158258202446985E-001	0,000000000000000E+000	8,100759531052193E-001
2,206507367897127E+004	3,2163889E+000	6,156405811290757E-001	0,000000000000000E+000	8,104665513270942E-001
2,207507367885020E+004	3,2169425E+000	6,154553420916332E-001	0,000000000000000E+000	8,108571493838577E-001
2,208507367872912E+004	3,2172480E+000	6,152701033508478E-001	0,000000000000000E+000	8,112477468152922E-001
2,209507367860805E+004	3,2177253E+000	6,150848675480926E-001	0,000000000000000E+000	8,116383380516120E-001
2,210507367848698E+004	3,2179544E+000	6,148996316731433E-001	0,000000000000000E+000	8,120289294400039E-001
2,211507367836591E+004	3,2182982E+000	6,147143949667344E-001	0,000000000000000E+000	8,124195225818354E-001
2,212507367824484E+004	3,2187946E+000	6,145291618945843E-001	0,000000000000000E+000	8,128101080602695E-001
2,213507367812376E+004	3,2192526E+000	6,143439293596952E-001	0,000000000000000E+000	8,132006924059356E-001
2,214507367800269E+004	3,2195008E+000	6,141586989755198E-001	0,000000000000000E+000	8,135912722164846E-001
2,215507367788162E+004	3,2197490E+000	6,139734697387439E-001	0,000000000000000E+000	8,139818496076719E-001
2,216507367776055E+004	3,2201881E+000	6,137882399491718E-001	0,000000000000000E+000	8,143724281642916E-001
2,217507367763948E+004	3,2208183E+000	6,136030079931856E-001	0,000000000000000E+000	8,147630112890989E-001
2,218507367751841E+004	3,2211809E+000	6,134177771105840E-001	0,000000000000000E+000	8,151535921506839E-001
2,219507367739733E+004	3,2216582E+000	6,132325439123261E-001	0,000000000000000E+000	8,155441778948480E-001
2,220507367727626E+004	3,2218492E+000	6,130473114056817E-001	0,000000000000000E+000	8,159347621808175E-001
2,221507367715519E+004	3,2220402E+000	6,128620791617385E-001	0,000000000000000E+000	8,163253459127999E-001
2,222507367703412E+004	3,2225556E+000	6,126768500517401E-001	0,000000000000000E+000	8,167159230365694E-001
2,223507367691305E+004	3,2226892E+000	6,124916209444731E-001	0,000000000000000E+000	8,171065001547186E-001
2,224507367679197E+004	3,2228611E+000	6,123063894596693E-001	0,000000000000000E+000	8,174970822861302E-001
2,225507367667090E+004	3,2231283E+000	6,121211577522042E-001	0,000000000000000E+000	8,178876648869315E-001
2,226507367654983E+004	3,2237391E+000	6,119359253966520E-001	0,000000000000000E+000	8,182782488544823E-001
2,227507367642876E+004	3,2239683E+000	6,117506917998040E-001	0,000000000000000E+000	8,186688354394353E-001
2,228507367630769E+004	3,2242930E+000	6,115654558190413E-001	0,000000000000000E+000	8,190594270511343E-001
2,229507367618661E+004	3,2245984E+000	6,113802179228707E-001	0,000000000000000E+000	8,194500227013271E-001
2,230507367606554E+004	3,2248275E+000	6,111949817426825E-001	0,000000000000000E+000	8,198406147334243E-001
2,231507367594447E+004	3,2251520E+000	6,110097471989809E-001	0,000000000000000E+000	8,202312033148638E-001
2,232507367582340E+004	3,2254002E+000	6,108245128073411E-001	0,000000000000000E+000	8,206217915757024E-001
2,233507367570233E+004	3,2258394E+000	6,106392791423162E-001	0,000000000000000E+000	8,210123783043952E-001
2,234507367558125E+004	3,2261448E+000	6,104540455676458E-001	0,000000000000000E+000	8,214029648422307E-001
2,235507367546018E+004	3,2264884E+000	6,102688134552409E-001	0,000000000000000E+000	8,217935482967957E-001
2,236507367533911E+004	3,2269084E+000	6,100835797624874E-001	0,000000000000000E+000	8,221841350837547E-001
2,237507367521804E+004	3,2273285E+000	6,098983453324407E-001	0,000000000000000E+000	8,225747234254949E-001
2,238507367509697E+004	3,2276530E+000	6,097131077432231E-001	0,000000000000000E+000	8,229653184286427E-001
2,239507367497589E+004	3,2281494E+000	6,095278723080173E-001	0,000000000000000E+000	8,233559088899002E-001
2,240507367485482E+004	3,2284548E+000	6,093426367054549E-001	0,000000000000000E+000	8,237464997040361E-001
2,241507367473375E+004	3,2286839E+000	6,091574035098825E-001	0,000000000000000E+000	8,241370854428706E-001
2,242507367461268E+004	3,2288558E+000	6,089721697140909E-001	0,000000000000000E+000	8,245276724472557E-001
2,243507367449161E+004	3,2293713E+000	6,087869347784447E-001	0,000000000000000E+000	8,249182618549935E-001
2,244507367437053E+004	3,2296004E+000	6,086016990269528E-001	0,000000000000000E+000	8,253088529831201E-001
2,245507367424946E+004	3,2301350E+000	6,084164656650386E-001	0,000000000000000E+000	8,256994390724364E-001
2,246507367412839E+004	3,2305932E+000	6,082312347427855E-001	0,000000000000000E+000	8,260900200176657E-001
2,247507367400732E+004	3,2307839E+000	6,080460016550527E-001	0,000000000000000E+000	8,264806055288791E-001
2,248507367388625E+004	3,2310321E+000	6,078607672582581E-001	0,000000000000000E+000	8,268711938004714E-001
2,249507367376518E+004	3,2312613E+000	6,076755364970832E-001	0,000000000000000E+000	8,272617744060130E-001
2,250507367364410E+004	3,2317386E+000	6,074903080497430E-001	0,000000000000000E+000	8,276523501325536E-001
2,251507367352303E+004	3,2321968E+000	6,073050825054401E-001	0,000000000000000E+000	8,280429197376143E-001
2,252507367340196E+004	3,2325788E+000	6,071198584542793E-001	0,000000000000000E+000	8,284334861942957E-001
2,253507367328089E+004	3,2328651E+000	6,069346290736926E-001	0,000000000000000E+000	8,288240638887043E-001
2,254507367315982E+004	3,2331514E+000	6,067494001801450E-001	0,000000000000000E+000	8,292146405559511E-001
2,255507367303874E+004	3,2334378E+000	6,065641719871344E-001	0,000000000000000E+000	8,296052157461615E-001
2,256507367291767E+004	3,2336287E+000	6,063789445099236E-001	0,000000000000000E+000	8,299957894270069E-001
2,257507367279660E+004	3,2340679E+000	6,061937186652249E-001	0,000000000000000E+000	8,303863596653984E-001
2,258507367267553E+004	3,2343352E+000	6,060084911485153E-001	0,000000000000000E+000	8,307769334295132E-001
2,259507367255446E+004	3,2347360E+000	6,058232664275111E-001	0,000000000000000E+000	8,311675012986482E-001
2,260507367243338E+004	3,2350223E+000	6,056380368156182E-001	0,000000000000000E+000	8,315580794807172E-001
2,261507367231231E+004	3,2354615E+000	6,054528104316791E-001	0,000000000000000E+000	8,319486508562769E-001
2,262507367219124E+004	3,2358434E+000	6,052675880941111E-001	0,000000000000000E+000	8,323392136996758E-001
2,263507367207017E+004	3,2361488E+000	6,050823630599322E-001	0,000000000000000E+000	8,327297822292038E-001
2,264507367194910E+004	3,2363970E+000	6,048971369187116E-001	0,000000000000000E+000	8,331203530929201E-001
2,265507367182802E+004	3,2366834E+000	6,047119107745391E-001	0,000000000000000E+000	8,335109239628411E-001
2,266507367170695E+004	3,2368553E+000	6,045266826151174E-001	0,000000000000000E+000	8,339014990821204E-001
2,267507367158588E+004	3,2370844E+000	6,043414510089631E-001	0,000000000000000E+000	8,342920814694320E-001
2,268507367146481E+004	3,2375233E+000	6,041562179173094E-001	0,000000000000000E+000	8,346826669887640E-001
2,269507367134374E+004	3,2379243E+000	6,039709846647031E-001	0,000000000000000E+000	8,350732528476257E-001
2,270507367122266E+004	3,2388027E+000	6,037857499465416E-001	0,000000000000000E+000	8,354638417966942E-001
2,271507367110159E+004	3,2390125E+000	6,036005143854629E-001	0,000000000000000E+000	8,358544325232734E-001
2,272507367098052E+004	3,2393181E+000	6,034152838765235E-001	0,000000000000000E+000	8,362450125969024E-001
2,273507367085945E+004	3,2395473E+000	6,032300513778714E-001	0,000000000000000E+000	8,366355968658805E-001
2,274507367073838E+004	3,2401199E+000	6,030448169536635E-001	0,000000000000000E+000	8,370261851952917E-001
2,275507367061730E+004	3,2404063E+000	6,028595830744483E-001	0,000000000000000E+000	8,374167723755841E-001
2,276507367049623E+004	3,2407117E+000	6,026743562605568E-001	0,000000000000000E+000	8,378073446579009E-001
2,277507367037516E+004	3,2410362E+000	6,024891281664746E-001	0,000000000000000E+000	8,381979196395025E-001
2,278507367025409E+004	3,2417617E+000	6,023038963353995E-001	0,000000000000000E+000	8,385885025008862E-001
2,279507367013302E+004	3,2420290E+000	6,021186627959454E-001	0,000000000000000E+000	8,389790889647126E-001
2,280507367001195E+004	3,2423346E+000	6,019334315649755E-001	0,000000000000000E+000	8,393696705609042E-001
2,281507366989087E+004	3,2427354E+000	6,017482017670061E-001	0,000000000000000E+000	8,397602491352818E-001
2,282507366976980E+004	3,2428310E+000	6,015629704436453E-001	0,000000000000000E+000	8,401508309261305E-001
2,283507366964873E+004	3,2434418E+000	6,013777391040379E-001	0,000000000000000E+000	8,405414127512709E-001
2,284507366952766E+004	3,2438810E+000	6,011925082117202E-001	0,000000000000000E+000	8,409319936333748E-001
2,285507366940659E+004	3,2443008E+000	6,010072755870568E-001	0,000000000000000E+000	8,413225781681151E-001
2,286507366928551E+004	3,2447972E+000	6,008220433024482E-001	0,000000000000000E+000	8,417131619860366E-001
2,287507366916444E+004	3,2451601E+000	6,006368125653460E-001	0,000000000000000E+000	8,421037425407397E-001
2,288507366904337E+004	3,2454274E+000	6,004515857595206E-001	0,000000000000000E+000	8,424943148059020E-001
2,289507366892230E+004	3,2458856E+000	6,002663566703023E-001	0,000000000000000E+000	8,428848918859250E-001
2,290507366880123E+004	3,2460957E+000	6,000811255750808E-001	0,000000000000000E+000	8,432754731957278E-001
2,291507366868015E+004	3,2465537E+000	5,998958983431226E-001	0,000000000000000E+000	8,436660463595319E-001
2,292507366855908E+004	3,2468975E+000	5,997106673575076E-001	0,000000000000000E+000	8,440566274380621E-001
2,293507366843801E+004	3,2474511E+000	5,995254339781536E-001	0,000000000000000E+000	8,444472135643656E-001
2,294507366831694E+004	3,2479475E+000	5,993402009171337E-001	0,000000000000000E+000	8,448377990192840E-001
2,295507366819587E+004	3,2483675E+000	5,991549673144372E-001	0,000000000000000E+000	8,452283856164361E-001
2,296507366807479E+004	3,2486157E+000	5,989697364365487E-001	0,000000000000000E+000	8,456189664679818E-001
2,297507366795372E+004	3,2488449E+000	5,987845078111602E-001	0,000000000000000E+000	8,460095425697941E-001
2,298507366783265E+004	3,2493029E+000	5,985992789677854E-001	0,000000000000000E+000	8,464001191313834E-001
2,299507366771158E+004	3,2495320E+000	5,984140490474544E-001	0,000000000000000E+000	8,467906979638888E-001
2,300507366759051E+004	3,2499330E+000	5,982288209170242E-001	0,000000000000000E+000	8,471812730218896E-001
2,301507366746943E+004	3,2502575E+000	5,980435925900703E-001	0,000000000000000E+000	8,475718484946121E-001
2,302507366734836E+004	3,2505438E+000	5,978583616496408E-001	0,000000000000000E+000	8,479624294780489E-001
2,303507366722729E+004	3,2508304E+000	5,976731294962075E-001	0,000000000000000E+000	8,483530130195100E-001
2,304507366710622E+004	3,2511930E+000	5,974879008086100E-001	0,000000000000000E+000	8,487435892526106E-001
2,305507366698515E+004	3,2516322E+000	5,973026751230500E-001	0,000000000000000E+000	8,491341591554347E-001
2,306507366686407E+004	3,2518423E+000	5,971174501975680E-001	0,000000000000000E+000	8,495247274555576E-001
2,307507366674300E+004	3,2522049E+000	5,969322229613592E-001	0,000000000000000E+000	8,499153006283207E-001
2,308507366662193E+004	3,2523768E+000	5,967469965273172E-001	0,000000000000000E+000	8,503058721094252E-001
2,309507366650086E+004	3,2526441E+000	5,965617701079193E-001	0,000000000000000E+000	8,506964435596471E-001
2,310507366637979E+004	3,2529685E+000	5,963765421853441E-001	0,000000000000000E+000	8,510870181796671E-001
2,311507366625872E+004	3,2533314E+000	5,961913118698225E-001	0,000000000000000E+000	8,514775978453578E-001
2,312507366613764E+004	3,2535796E+000	5,960060818077328E-001	0,000000000000000E+000	8,518681769768269E-001
2,313507366601657E+004	3,2539423E+000	5,958208514136341E-001	0,000000000000000E+000	8,522587568082607E-001
2,314507366589550E+004	3,2543049E+000	5,956356196107719E-001	0,000000000000000E+000	8,526493396101482E-001
2,315507366577443E+004	3,2546678E+000	5,954503841151467E-001	0,000000000000000E+000	8,530399301989331E-001
2,316507366565336E+004	3,2548397E+000	5,952651483517872E-001	0,000000000000000E+000	8,534305213522303E-001
2,317507366553228E+004	3,2553170E+000	5,950799122054609E-001	0,000000000000000E+000	8,538211133129858E-001
2,318507366541121E+004	3,2556415E+000	5,948946729798320E-001	0,000000000000000E+000	8,542117117665945E-001
2,319507366529014E+004	3,2561378E+000	5,947094338207688E-001	0,000000000000000E+000	8,546023100799451E-001
2,320507366516907E+004	3,2565196E+000	5,945241951692692E-001	0,000000000000000E+000	8,549929073231093E-001
2,321507366504800E+004	3,2568443E+000	5,943389574850526E-001	0,000000000000000E+000	8,553835025264361E-001
2,322507366492692E+004	3,2573407E+000	5,941537192688978E-001	0,000000000000000E+000	8,557740988516159E-001
2,323507366480585E+004	3,2575314E+000	5,939684787000764E-001	0,000000000000000E+000	8,561647001377002E-001
2,324507366468478E+004	3,2580278E+000	5,937832409632986E-001	0,000000000000000E+000	8,565552954520613E-001
2,325507366456371E+004	3,2584097E+000	5,935980037492430E-001	0,000000000000000E+000	8,569458896641455E-001
2,326507366444264E+004	3,2585242E+000	5,934127629040215E-001	0,000000000000000E+000	8,573364915330713E-001
2,327507366432156E+004	3,2590015E+000	5,932275239386929E-001	0,000000000000000E+000	8,577270894378992E-001
2,328507366420049E+004	3,2591925E+000	5,930422855231482E-001	0,000000000000000E+000	8,581176861836410E-001
2,329507366407942E+004	3,2596698E+000	5,928570488490154E-001	0,000000000000000E+000	8,585082792570977E-001
2,330507366395835E+004	3,2601662E+000	5,926718145360560E-001	0,000000000000000E+000	8,588988673517378E-001
2,331507366383728E+004	3,2603571E+000	5,924865782748840E-001	0,000000000000000E+000	8,592894595546405E-001
2,332507366371620E+004	3,2607579E+000	5,923013407004638E-001	0,000000000000000E+000	8,596800545267402E-001
2,333507366359513E+004	3,2612734E+000	5,921161056455125E-001	0,000000000000000E+000	8,600706441863367E-001
2,334507366347406E+004	3,2618654E+000	5,919308707756912E-001	0,000000000000000E+000	8,604612334553969E-001
2,335507366335299E+004	3,2624953E+000	5,917456371798538E-001	0,000000000000000E+000	8,608518200381802E-001
2,336507366323192E+004	3,2627625E+000	5,915604052754643E-001	0,000000000000000E+000	8,612424030543274E-001
2,337507366311084E+004	3,2632589E+000	5,913751720205900E-001	0,000000000000000E+000	8,616329889182447E-001
2,338507366298977E+004	3,2634690E+000	5,911899363853810E-001	0,000000000000000E+000	8,620235798012920E-001
2,339507366286870E+004	3,2638891E+000	5,910047004183471E-001	0,000000000000000E+000	8,624141713839827E-001
2,340507366274763E+004	3,2644427E+000	5,908194639737013E-001	0,000000000000000E+000	8,628047639738056E-001
2,341507366262656E+004	3,2646146E+000	5,906342240566709E-001	0,000000000000000E+000	8,631953638855880E-001
2,342507366250549E+004	3,2647672E+000	5,904489846463454E-001	0,000000000000000E+000	8,635859627286095E-001
2,343507366238441E+004	3,2650535E+000	5,902637467951515E-001	0,000000000000000E+000	8,639765582840715E-001
2,344507366226334E+004	3,2652254E+000	5,900785086883797E-001	0,000000000000000E+000	8,643671543786873E-001
2,345507366214227E+004	3,2655308E+000	5,898932692838628E-001	0,000000000000000E+000	8,647577532096248E-001
2,346507366202120E+004	3,2657790E+000	5,897080288649693E-001	0,000000000000000E+000	8,651483541794783E-001
2,347507366190013E+004	3,2660463E+000	5,895227894958072E-001	0,000000000000000E+000	8,655389529357105E-001
2,348507366177905E+004	3,2661419E+000	5,893375518162001E-001	0,000000000000000E+000	8,659295481293283E-001
2,349507366165798E+004	3,2663710E+000	5,891523111900677E-001	0,000000000000000E+000	8,663201495360831E-001
2,350507366153691E+004	3,2668483E+000	5,889670696073539E-001	0,000000000000000E+000	8,667107529601106E-001
2,351507366141584E+004	3,2671728E+000	5,887818283888364E-001	0,000000000000000E+000	8,671013556161496E-001
2,352507366129477E+004	3,2674401E+000	5,885965906566371E-001	0,000000000000000E+000	8,674919509209840E-001
2,353507366117369E+004	3,2676120E+000	5,884113539330312E-001	0,000000000000000E+000	8,678825440990700E-001
2,354507366105262E+004	3,2677646E+000	5,882261172653951E-001	0,000000000000000E+000	8,682731371590924E-001
